,actual_epochs,dataset.name,dataset.samples_train,gradient_norm_squared_test,gradient_norm_squared_train,gradient_norm_test,gradient_norm_train,log_dir,loss_test,loss_train,model.batch_size,model.epochs,model.error_threshold,model.hidden_size,model.init_scale,model.iteration,model.learning_rate,model.model_id,model.name,path_length_d_test,path_length_d_train,path_length_f_test,path_length_f_train,weights_product,weights_rms
253,2290,mnist69,2048,2.367067337036133,2.384706974029541,1.5363513231277466,1.5423917770385742,./d.n=mnist69_d.st=2048_m.i=0,0.049591533839702606,8.771987268119119e-06,64,25000,1e-05,256,1.0,0,0.01,d.n=mnist69_d.st=2048_m.i=0,shallow,9.760734558105469,9.938353538513184,1.1699706315994263,1.1259602308273315,34.540931701660156,0.04422888684894164
254,1309,mnist59,512,2.8384642601013184,2.776759147644043,1.6826754808425903,1.6642496585845947,./d.n=mnist59_d.st=512_m.i=2,0.14608322083950043,9.8027794592781e-06,64,25000,1e-05,256,1.0,2,0.01,d.n=mnist59_d.st=512_m.i=2,shallow,9.673615455627441,9.629273414611816,1.1109544038772583,1.1373987197875977,32.39290237426758,0.04409192202703086
255,2696,mnist01,256,1.7573004961013794,1.8353033065795898,1.3243545293807983,1.3535706996917725,./d.n=mnist01_d.st=256_m.i=1,0.04335310310125351,9.88555621006526e-06,64,25000,1e-05,256,1.0,1,0.01,d.n=mnist01_d.st=256_m.i=1,shallow,7.831750392913818,7.772800922393799,1.0620415210723877,1.1066638231277466,26.02178192138672,0.0439824436497585
256,2526,mnist47,4096,3.9576563835144043,3.869819164276123,1.983034610748291,1.96097731590271,./d.n=mnist47_d.st=4096_m.i=1,0.06159988418221474,8.280208021460567e-06,64,25000,1e-05,256,1.0,1,0.01,d.n=mnist47_d.st=4096_m.i=1,shallow,14.210062026977539,14.432421684265137,1.185644268989563,1.2464627027511597,47.852298736572266,0.044604033234858745
257,1202,mnist05,512,2.6117465496063232,2.6659443378448486,1.6143169403076172,1.6306593418121338,./d.n=mnist05_d.st=512_m.i=1,0.11473728716373444,9.491109267401043e-06,64,25000,1e-05,256,1.0,1,0.01,d.n=mnist05_d.st=512_m.i=1,shallow,9.331170082092285,9.213624954223633,1.1316518783569336,1.1891882419586182,32.545467376708984,0.044090744057356884
258,2677,mnist12,256,2.5142459869384766,2.536972761154175,1.5821723937988281,1.5892397165298462,./d.n=mnist12_d.st=256_m.i=2,0.1141243427991867,9.944251360138878e-06,64,25000,1e-05,256,1.0,2,0.01,d.n=mnist12_d.st=256_m.i=2,shallow,8.787193298339844,8.845742225646973,1.1020363569259644,1.1366416215896606,30.35059356689453,0.043988098293067185
259,2440,mnist14,128,1.991818904876709,1.9890613555908203,1.4103935956954956,1.4095537662506104,./d.n=mnist14_d.st=128_m.i=0,0.08778729289770126,9.945826604962349e-06,64,25000,1e-05,256,1.0,0,0.01,d.n=mnist14_d.st=128_m.i=0,shallow,7.019615173339844,7.064631938934326,1.0872135162353516,1.0550264120101929,25.147764205932617,0.043907492958408845
260,904,mnist39,64,1.977399468421936,1.9390455484390259,1.4052976369857788,1.3916987180709839,./d.n=mnist39_d.st=64_m.i=0,0.276619553565979,9.896489245875273e-06,64,25000,1e-05,256,1.0,0,0.01,d.n=mnist39_d.st=64_m.i=0,shallow,7.290480613708496,7.124820232391357,0.9461683630943298,1.1034009456634521,25.626794815063477,0.043940223714667964
261,3144,mnist17,128,2.3397109508514404,2.3257055282592773,1.5286328792572021,1.5241048336029053,./d.n=mnist17_d.st=128_m.i=1,0.14200592041015625,9.915844202623703e-06,64,25000,1e-05,256,1.0,1,0.01,d.n=mnist17_d.st=128_m.i=1,shallow,7.815158843994141,7.790511608123779,1.1000888347625732,1.106668472290039,27.495695114135742,0.043931932015073796
262,1612,mnist69,512,2.1707944869995117,2.125992774963379,1.4715063571929932,1.4561638832092285,./d.n=mnist69_d.st=512_m.i=2,0.0865689367055893,9.70325436355779e-06,64,25000,1e-05,256,1.0,2,0.01,d.n=mnist69_d.st=512_m.i=2,shallow,8.288408279418945,8.285606384277344,1.1344895362854004,1.1060301065444946,29.47198486328125,0.044070689942044376
263,1170,mnist59,128,2.3555381298065186,2.3400821685791016,1.533532738685608,1.5287022590637207,./d.n=mnist59_d.st=128_m.i=1,0.2363085299730301,9.572169801685959e-06,64,25000,1e-05,256,1.0,1,0.01,d.n=mnist59_d.st=128_m.i=1,shallow,7.842574119567871,7.714137077331543,1.1005046367645264,1.0587971210479736,27.700702667236328,0.04402213351475476
264,1484,mnist12,64,2.1869776248931885,2.1715245246887207,1.4780141115188599,1.4727613925933838,./d.n=mnist12_d.st=64_m.i=2,0.27213069796562195,9.93898356682621e-06,64,25000,1e-05,256,1.0,2,0.01,d.n=mnist12_d.st=64_m.i=2,shallow,7.449695110321045,7.264890193939209,0.926327109336853,1.0588346719741821,26.773265838623047,0.04396203347993908
265,1122,mnist34,512,2.397082567214966,2.3671016693115234,1.545837640762329,1.5356613397598267,./d.n=mnist34_d.st=512_m.i=0,0.09196953475475311,9.741143003338948e-06,64,25000,1e-05,256,1.0,0,0.01,d.n=mnist34_d.st=512_m.i=0,shallow,9.072746276855469,9.116446495056152,1.1219818592071533,1.1410566568374634,31.390750885009766,0.04399148089378911
266,1016,mnist24,128,2.066009283065796,2.0173518657684326,1.4360857009887695,1.4189567565917969,./d.n=mnist24_d.st=128_m.i=0,0.17488253116607666,9.832692740019411e-06,64,25000,1e-05,256,1.0,0,0.01,d.n=mnist24_d.st=128_m.i=0,shallow,7.802659034729004,7.623401165008545,1.077530026435852,1.1405630111694336,27.01183319091797,0.04401674249967934
267,911,mnist48,64,1.891409993171692,1.889195203781128,1.3744299411773682,1.3733253479003906,./d.n=mnist48_d.st=64_m.i=2,0.27068841457366943,9.902687452267855e-06,64,25000,1e-05,256,1.0,2,0.01,d.n=mnist48_d.st=64_m.i=2,shallow,6.745255947113037,6.791478633880615,0.9878836870193481,1.092781901359558,24.570674896240234,0.043886429031493625
268,1907,mnist46,2048,2.879901885986328,2.8222784996032715,1.6932978630065918,1.6761448383331299,./d.n=mnist46_d.st=2048_m.i=2,0.07516302168369293,9.56012536335038e-06,64,25000,1e-05,256,1.0,2,0.01,d.n=mnist46_d.st=2048_m.i=2,shallow,11.456302642822266,11.39179515838623,1.1716318130493164,1.20072603225708,37.98175811767578,0.04426999872790638
269,836,mnist35,64,2.165414571762085,2.0494613647460938,1.4702790975570679,1.4295716285705566,./d.n=mnist35_d.st=64_m.i=0,0.542052149772644,9.835633136390243e-06,64,25000,1e-05,256,1.0,0,0.01,d.n=mnist35_d.st=64_m.i=0,shallow,7.69070291519165,7.580297946929932,0.768646240234375,1.1155146360397339,27.026676177978516,0.043893901399195176
270,4783,mnist14,1024,2.552807331085205,2.484527349472046,1.5954430103302002,1.5738049745559692,./d.n=mnist14_d.st=1024_m.i=1,0.03333691880106926,1.0048685908259358e-05,64,25000,1e-05,256,1.0,1,0.01,d.n=mnist14_d.st=1024_m.i=1,shallow,9.990443229675293,10.061441421508789,1.1124719381332397,1.0825897455215454,33.39011764526367,0.04412109227948398
271,1616,mnist36,1024,2.393284797668457,2.351130962371826,1.5442370176315308,1.5302400588989258,./d.n=mnist36_d.st=1024_m.i=1,0.08038623631000519,9.624738595448434e-06,64,25000,1e-05,256,1.0,1,0.01,d.n=mnist36_d.st=1024_m.i=1,shallow,9.683409690856934,9.738761901855469,1.1346205472946167,1.1496191024780273,33.13580322265625,0.04405820521503052
272,2104,mnist89,4096,4.380733013153076,4.308091640472412,2.0884287357330322,2.0703248977661133,./d.n=mnist89_d.st=4096_m.i=0,0.08108951151371002,6.858952474431135e-06,64,25000,1e-05,256,1.0,0,0.01,d.n=mnist89_d.st=4096_m.i=0,shallow,15.28168773651123,15.661209106445312,1.2140328884124756,1.2492470741271973,50.31941604614258,0.04462169477058115
273,1465,mnist29,1024,2.582808017730713,2.588369369506836,1.6052074432373047,1.6071423292160034,./d.n=mnist29_d.st=1024_m.i=1,0.09738196432590485,9.262202183890622e-06,64,25000,1e-05,256,1.0,1,0.01,d.n=mnist29_d.st=1024_m.i=1,shallow,10.278013229370117,10.453628540039062,1.197509527206421,1.1875956058502197,34.185203552246094,0.04411025565170584
274,1006,mnist07,64,1.7515673637390137,1.7248743772506714,1.322323203086853,1.3123606443405151,./d.n=mnist07_d.st=64_m.i=0,0.157232403755188,9.925239282893017e-06,64,25000,1e-05,256,1.0,0,0.01,d.n=mnist07_d.st=64_m.i=0,shallow,7.187596797943115,6.9561591148376465,1.0988445281982422,1.1160162687301636,26.216997146606445,0.04382795732670603
275,1146,mnist23,2048,3.889021396636963,3.8016955852508545,1.9671366214752197,1.9454272985458374,./d.n=mnist23_d.st=2048_m.i=0,0.10114330798387527,9.72886846284382e-06,64,25000,1e-05,256,1.0,0,0.01,d.n=mnist23_d.st=2048_m.i=0,shallow,13.370756149291992,13.250792503356934,1.2102631330490112,1.2364259958267212,42.47907257080078,0.04447068020966949
276,1207,mnist29,256,2.5484111309051514,2.558028221130371,1.5954983234405518,1.5983363389968872,./d.n=mnist29_d.st=256_m.i=0,0.17235425114631653,9.849643902271055e-06,64,25000,1e-05,256,1.0,0,0.01,d.n=mnist29_d.st=256_m.i=0,shallow,7.997142791748047,7.842491626739502,1.083030104637146,1.0831552743911743,28.68181800842285,0.0440123342549631
277,2403,mnist02,4096,2.5539937019348145,2.5030789375305176,1.593784213066101,1.5781354904174805,./d.n=mnist02_d.st=4096_m.i=0,0.043036241084337234,9.863400919130072e-06,64,25000,1e-05,256,1.0,0,0.01,d.n=mnist02_d.st=4096_m.i=0,shallow,11.321224212646484,11.227484703063965,1.2242907285690308,1.2968767881393433,40.603912353515625,0.0444013756210721
278,1270,mnist26,512,2.7207250595092773,2.7212343215942383,1.6475480794906616,1.6474454402923584,./d.n=mnist26_d.st=512_m.i=1,0.15976645052433014,9.80292315944098e-06,64,25000,1e-05,256,1.0,1,0.01,d.n=mnist26_d.st=512_m.i=1,shallow,8.93869686126709,8.803009986877441,1.1624990701675415,1.1477292776107788,31.107999801635742,0.04410839632956554
