,actual_epochs,dataset.lengthscale,dataset.name,dataset.noise_var,dataset.samples_train,dataset.seed,gradient_norm_squared_test,gradient_norm_squared_train,gradient_norm_test,gradient_norm_train,log_dir,loss_test,loss_train,model.batch_size,model.epochs,model.error_threshold,model.hidden_size,model.init_scale,model.iteration,model.learning_rate,model.model_id,model.name,path_length_d_test,path_length_d_train,path_length_f_test,path_length_f_train,weights_product,weights_rms
43,3367,0.5,gp,0,5,7,2.727769374847412,1.345922827720642,1.1960630416870117,0.6786227226257324,./d.st=5_d.s=7_m.i=4,0.01948411762714386,0.0009947005892172456,,50000,0.001,256,0.01,4,0.1,d.st=5_d.s=7_m.i=4,shallow,2.3628461360931396,2.81785249710083,1.0261104106903076,1.132458209991455,5.932568550109863,0.13669357620796274
44,85,0.5,gp,0,4,3,1.1769351959228516,1.108343482017517,1.0492191314697266,1.008370280265808,./d.st=4_d.s=3_m.i=0,0.25444546341896057,0.0009644871461205184,,50000,0.001,256,0.01,0,0.1,d.st=4_d.s=3_m.i=0,shallow,0.2310681939125061,0.28864288330078125,0.7174041867256165,0.8421463370323181,1.197216510772705,0.06292967133994487
45,3591,0.5,gp,0,6,3,3.985381841659546,3.1431171894073486,1.8107582330703735,1.53126859664917,./d.st=6_d.s=3_m.i=3,0.01443305891007185,0.0010177185758948326,,50000,0.001,256,0.01,3,0.1,d.st=6_d.s=3_m.i=3,shallow,3.232318878173828,3.95223069190979,1.3087992668151855,1.4384976625442505,9.411705017089844,0.16899109378970978
46,3678,0.5,gp,0,10,4,1.5960125923156738,1.535094976425171,0.8162184357643127,0.8083192110061646,./d.st=10_d.s=4_m.i=9,0.0017366439569741488,0.0009984014322981238,,50000,0.001,256,0.01,9,0.1,d.st=10_d.s=4_m.i=9,shallow,1.6935259103775024,1.511580228805542,0.44419124722480774,0.48052769899368286,4.236318588256836,0.11086570208354898
47,1702,0.5,gp,0,5,14,1.9051430225372314,0.9208588600158691,1.132927656173706,0.7176443934440613,./d.st=5_d.s=14_m.i=6,0.023177558556199074,0.000978396856226027,,50000,0.001,256,0.01,6,0.1,d.st=5_d.s=14_m.i=6,shallow,1.7163608074188232,2.015695333480835,0.9733995199203491,1.0212007761001587,4.590014457702637,0.1159494696124632
48,1330,0.5,gp,0,5,5,3.783517837524414,5.23627233505249,1.4584301710128784,1.958591103553772,./d.st=5_d.s=5_m.i=6,0.029612092301249504,0.001003475277684629,,50000,0.001,256,0.01,6,0.1,d.st=5_d.s=5_m.i=6,shallow,2.1097426414489746,2.5699899196624756,0.6850487589836121,0.9247069358825684,5.975004196166992,0.1365272976864865
49,4377,0.5,gp,0,10,16,2.381873369216919,2.0827975273132324,1.4300564527511597,1.2830884456634521,./d.st=10_d.s=16_m.i=8,0.001287621445953846,0.0009983439231291413,,50000,0.001,256,0.01,8,0.1,d.st=10_d.s=16_m.i=8,shallow,2.6552469730377197,2.7612690925598145,0.9165756702423096,0.9460574984550476,6.7699809074401855,0.1395149212069458
50,1082,0.5,gp,0,8,10,5.579719066619873,6.334765434265137,2.1265039443969727,2.2730283737182617,./d.st=8_d.s=10_m.i=8,0.0034377542324364185,0.0009916116250678897,,50000,0.001,256,0.01,8,0.1,d.st=8_d.s=10_m.i=8,shallow,4.377222537994385,4.059384346008301,1.5931642055511475,1.5872689485549927,10.492167472839355,0.1717427120958376
51,5346,0.5,gp,0,5,6,0.557685375213623,0.4719589650630951,0.609120786190033,0.6285085678100586,./d.st=5_d.s=6_m.i=8,0.033479031175374985,0.0010016929591074586,,50000,0.001,256,0.01,8,0.1,d.st=5_d.s=6_m.i=8,shallow,1.7467775344848633,1.7550687789916992,0.45003795623779297,0.5088804364204407,5.20228910446167,0.12826958183708287
52,55,0.5,gp,0,2,17,0.2549401819705963,0.11036564409732819,0.4936719238758087,0.2691255509853363,./d.st=2_d.s=17_m.i=3,0.23156492412090302,0.0006872641970403492,,50000,0.001,256,0.01,3,0.1,d.st=2_d.s=17_m.i=3,shallow,0.07698541134595871,0.27868548035621643,0.3369569480419159,0.5155444741249084,0.5397694110870361,0.048411460968523515
